index,Year,Period,Week Ending,State,State ANSI,Watershed,Data Item,Value,CV (%)
1612,2015,OCT THRU DEC,,VERMONT,50,,"LOSS, DEADOUT",940,
1613,2015,OCT THRU DEC,,VIRGINIA,51,,"LOSS, DEADOUT",750,
1614,2015,OCT THRU DEC,,WASHINGTON,53,,"LOSS, DEADOUT","6,500",
1615,2015,OCT THRU DEC,,WEST VIRGINIA,54,,"LOSS, DEADOUT",610,
1616,2015,OCT THRU DEC,,WISCONSIN,55,,"LOSS, DEADOUT","6,500",
1617,2015,OCT THRU DEC,,WYOMING,56,,"LOSS, DEADOUT","1,300",
1618,2017,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"7,000",
1619,2017,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"22,000",
1620,2017,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"29,000",
1621,2017,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"335,000",
1622,2017,MARKETING YEAR,,COLORADO,8,,INVENTORY,"33,000",
1623,2017,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"205,000",
1624,2017,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"99,000",
1625,2017,MARKETING YEAR,,HAWAII,15,,INVENTORY,"12,000",
1626,2017,MARKETING YEAR,,IDAHO,16,,INVENTORY,"95,000",
1627,2017,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"11,000",
1628,2017,MARKETING YEAR,,INDIANA,18,,INVENTORY,"7,000",
1629,2017,MARKETING YEAR,,IOWA,19,,INVENTORY,"35,000",
1630,2017,MARKETING YEAR,,KANSAS,20,,INVENTORY,"7,000",
1631,2017,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"5,000",
1632,2017,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"43,000",
1633,2017,MARKETING YEAR,,MAINE,23,,INVENTORY,"12,000",
1634,2017,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"87,000",
1635,2017,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"126,000",
1636,2017,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"13,000",
1637,2017,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"8,000",
1638,2017,MARKETING YEAR,,MONTANA,30,,INVENTORY,"145,000",
1639,2017,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"42,000",
1640,2017,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"13,000",
1641,2017,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"57,000",
1642,2017,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"11,000",
1643,2017,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"455,000",
1644,2017,MARKETING YEAR,,OHIO,39,,INVENTORY,"15,000",
1645,2017,MARKETING YEAR,,OREGON,41,,INVENTORY,"78,000",
1646,2017,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"16,000",
1647,2017,MARKETING YEAR,,SOUTH CAROLINA,45,,INVENTORY,"16,000",
1648,2017,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"255,000",
1649,2017,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"7,000",
1650,2017,MARKETING YEAR,,TEXAS,48,,INVENTORY,"120,000",
1651,2017,MARKETING YEAR,,UTAH,49,,INVENTORY,"27,000",
1652,2017,MARKETING YEAR,,VERMONT,50,,INVENTORY,"7,000",
1653,2017,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"5,000",
1654,2017,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"77,000",
1655,2017,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"6,000",
1656,2017,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"53,000",
1657,2017,MARKETING YEAR,,WYOMING,56,,INVENTORY,"39,000",
1658,2017,FIRST OF JAN,,ALABAMA,1,,INVENTORY,"7,000",
1659,2017,FIRST OF JAN,,ARIZONA,4,,INVENTORY,"31,000",
1660,2017,FIRST OF JAN,,ARKANSAS,5,,INVENTORY,"18,000",
1661,2017,FIRST OF JAN,,CALIFORNIA,6,,INVENTORY,"1,150,000",
1662,2017,FIRST OF JAN,,COLORADO,8,,INVENTORY,"9,500",
1663,2017,FIRST OF JAN,,CONNECTICUT,9,,INVENTORY,"3,100",
1664,2017,FIRST OF JAN,,FLORIDA,12,,INVENTORY,"260,000",
1665,2017,FIRST OF JAN,,GEORGIA,13,,INVENTORY,"123,000",
1666,2017,FIRST OF JAN,,HAWAII,15,,INVENTORY,"13,000",
1667,2017,FIRST OF JAN,,IDAHO,16,,INVENTORY,"95,000",
1668,2017,FIRST OF JAN,,ILLINOIS,17,,INVENTORY,"11,000",
1669,2017,FIRST OF JAN,,INDIANA,18,,INVENTORY,"7,000",
1670,2017,FIRST OF JAN,,IOWA,19,,INVENTORY,"10,000",
1671,2017,FIRST OF JAN,,KANSAS,20,,INVENTORY,"3,800",
1672,2017,FIRST OF JAN,,KENTUCKY,21,,INVENTORY,"6,500",
1673,2017,FIRST OF JAN,,LOUISIANA,22,,INVENTORY,"44,000",
1674,2017,FIRST OF JAN,,MAINE,23,,INVENTORY,"2,700",
1675,2017,FIRST OF JAN,,MARYLAND,24,,INVENTORY,"9,000",
1676,2017,FIRST OF JAN,,MASSACHUSETTS,25,,INVENTORY,"3,300",
1677,2017,FIRST OF JAN,,MICHIGAN,26,,INVENTORY,"29,000",
1678,2017,FIRST OF JAN,,MINNESOTA,27,,INVENTORY,"27,000",
1679,2017,FIRST OF JAN,,MISSISSIPPI,28,,INVENTORY,"31,000",
1680,2017,FIRST OF JAN,,MISSOURI,29,,INVENTORY,"6,500",
1681,2017,FIRST OF JAN,,MONTANA,30,,INVENTORY,"18,500",
1682,2017,FIRST OF JAN,,NEBRASKA,31,,INVENTORY,"7,500",
1683,2017,FIRST OF JAN,,NEW JERSEY,34,,INVENTORY,"6,000",
1684,2017,FIRST OF JAN,,NEW MEXICO,35,,INVENTORY,"5,500",
1685,2017,FIRST OF JAN,,NEW YORK,36,,INVENTORY,"32,000",
1686,2017,FIRST OF JAN,,NORTH CAROLINA,37,,INVENTORY,"16,000",
1687,2017,FIRST OF JAN,,NORTH DAKOTA,38,,INVENTORY,"50,000",
1688,2017,FIRST OF JAN,,OHIO,39,,INVENTORY,"15,500",
1689,2017,FIRST OF JAN,,OKLAHOMA,40,,INVENTORY,"26,000",
1690,2017,FIRST OF JAN,,OREGON,41,,INVENTORY,"71,000",
1691,2017,FIRST OF JAN,,PENNSYLVANIA,42,,INVENTORY,"17,000",
1692,2017,FIRST OF JAN,,SOUTH CAROLINA,45,,INVENTORY,"17,000",
1693,2017,FIRST OF JAN,,SOUTH DAKOTA,46,,INVENTORY,"21,000",
1694,2017,FIRST OF JAN,,TENNESSEE,47,,INVENTORY,"8,500",
1695,2017,FIRST OF JAN,,TEXAS,48,,INVENTORY,"270,000",
1696,2017,FIRST OF JAN,,UTAH,49,,INVENTORY,"16,000",
1697,2017,FIRST OF JAN,,VERMONT,50,,INVENTORY,"6,500",
1698,2017,FIRST OF JAN,,VIRGINIA,51,,INVENTORY,"8,000",
1699,2017,FIRST OF JAN,,WASHINGTON,53,,INVENTORY,"68,000",
1700,2017,FIRST OF JAN,,WEST VIRGINIA,54,,INVENTORY,"5,500",
1701,2017,FIRST OF JAN,,WISCONSIN,55,,INVENTORY,"17,000",
1702,2017,FIRST OF JAN,,WYOMING,56,,INVENTORY,"6,500",
1703,2017,FIRST OF APR,,ALABAMA,1,,INVENTORY,"6,500",
1704,2017,FIRST OF APR,,ARIZONA,4,,INVENTORY,"22,000",
1705,2017,FIRST OF APR,,ARKANSAS,5,,INVENTORY,"17,000",
1706,2017,FIRST OF APR,,CALIFORNIA,6,,INVENTORY,"1,140,000",
1707,2017,FIRST OF APR,,COLORADO,8,,INVENTORY,"16,500",
1708,2017,FIRST OF APR,,CONNECTICUT,9,,INVENTORY,"3,000",
1709,2017,FIRST OF APR,,FLORIDA,12,,INVENTORY,"245,000",
1710,2017,FIRST OF APR,,GEORGIA,13,,INVENTORY,"125,000",
1711,2017,FIRST OF APR,,HAWAII,15,,INVENTORY,"12,000",
1712,2017,FIRST OF APR,,IDAHO,16,,INVENTORY,"61,000",
1713,2017,FIRST OF APR,,ILLINOIS,17,,INVENTORY,"12,000",
1714,2017,FIRST OF APR,,INDIANA,18,,INVENTORY,"7,500",
1715,2017,FIRST OF APR,,IOWA,19,,INVENTORY,"12,500",
1716,2017,FIRST OF APR,,KANSAS,20,,INVENTORY,"4,400",
1717,2017,FIRST OF APR,,KENTUCKY,21,,INVENTORY,"6,500",
1718,2017,FIRST OF APR,,LOUISIANA,22,,INVENTORY,"56,000",
1719,2017,FIRST OF APR,,MAINE,23,,INVENTORY,"2,200",
1720,2017,FIRST OF APR,,MARYLAND,24,,INVENTORY,"8,000",
1721,2017,FIRST OF APR,,MASSACHUSETTS,25,,INVENTORY,"1,900",
1722,2017,FIRST OF APR,,MICHIGAN,26,,INVENTORY,"55,000",
1723,2017,FIRST OF APR,,MINNESOTA,27,,INVENTORY,"34,000",
1724,2017,FIRST OF APR,,MISSISSIPPI,28,,INVENTORY,"89,000",
1725,2017,FIRST OF APR,,MISSOURI,29,,INVENTORY,"7,000",
1726,2017,FIRST OF APR,,MONTANA,30,,INVENTORY,"46,000",
1727,2017,FIRST OF APR,,NEBRASKA,31,,INVENTORY,"8,500",
1728,2017,FIRST OF APR,,NEW JERSEY,34,,INVENTORY,"6,000",
1729,2017,FIRST OF APR,,NEW MEXICO,35,,INVENTORY,"7,000",
1730,2017,FIRST OF APR,,NEW YORK,36,,INVENTORY,"25,000",
1731,2017,FIRST OF APR,,NORTH CAROLINA,37,,INVENTORY,"24,000",
1732,2017,FIRST OF APR,,NORTH DAKOTA,38,,INVENTORY,"112,000",
1733,2017,FIRST OF APR,,OHIO,39,,INVENTORY,"13,500",
1734,2017,FIRST OF APR,,OKLAHOMA,40,,INVENTORY,"25,000",
1735,2017,FIRST OF APR,,OREGON,41,,INVENTORY,"84,000",
1736,2017,FIRST OF APR,,PENNSYLVANIA,42,,INVENTORY,"15,000",
1737,2017,FIRST OF APR,,SOUTH CAROLINA,45,,INVENTORY,"20,000",
1738,2017,FIRST OF APR,,SOUTH DAKOTA,46,,INVENTORY,"34,000",
1739,2017,FIRST OF APR,,TENNESSEE,47,,INVENTORY,"8,500",
1740,2017,FIRST OF APR,,TEXAS,48,,INVENTORY,"345,000",
1741,2017,FIRST OF APR,,UTAH,49,,INVENTORY,"19,000",
1742,2017,FIRST OF APR,,VERMONT,50,,INVENTORY,"6,000",
1743,2017,FIRST OF APR,,VIRGINIA,51,,INVENTORY,"8,500",
1744,2017,FIRST OF APR,,WASHINGTON,53,,INVENTORY,"89,000",
1745,2017,FIRST OF APR,,WEST VIRGINIA,54,,INVENTORY,"7,500",
1746,2017,FIRST OF APR,,WISCONSIN,55,,INVENTORY,"18,000",
1747,2017,FIRST OF APR,,WYOMING,56,,INVENTORY,"15,000",
1748,2016,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"7,000",
1749,2016,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"27,000",
1750,2016,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"24,000",
1751,2016,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"310,000",
1752,2016,MARKETING YEAR,,COLORADO,8,,INVENTORY,"32,000",
1753,2016,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"215,000",
1754,2016,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"96,000",
1755,2016,MARKETING YEAR,,HAWAII,15,,INVENTORY,"16,000",
1756,2016,MARKETING YEAR,,IDAHO,16,,INVENTORY,"97,000",
1757,2016,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"10,000",
1758,2016,MARKETING YEAR,,INDIANA,18,,INVENTORY,"7,000",
1759,2016,MARKETING YEAR,,IOWA,19,,INVENTORY,"37,000",
1760,2016,MARKETING YEAR,,KANSAS,20,,INVENTORY,"7,000",
1761,2016,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"5,000",
1762,2016,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"50,000",
1763,2016,MARKETING YEAR,,MAINE,23,,INVENTORY,"12,000",
1764,2016,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"89,000",
1765,2016,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"124,000",
1766,2016,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"19,000",
1767,2016,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"8,000",
1768,2016,MARKETING YEAR,,MONTANA,30,,INVENTORY,"159,000",
1769,2016,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"48,000",
1770,2016,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"12,000",
1771,2016,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"64,000",
1772,2016,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"12,000",
1773,2016,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"485,000",
1774,2016,MARKETING YEAR,,OHIO,39,,INVENTORY,"15,000",
1775,2016,MARKETING YEAR,,OREGON,41,,INVENTORY,"74,000",
1776,2016,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"19,000",
1777,2016,MARKETING YEAR,,SOUTH CAROLINA,45,,INVENTORY,"16,000",
1778,2016,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"280,000",
1779,2016,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"6,000",
1780,2016,MARKETING YEAR,,TEXAS,48,,INVENTORY,"133,000",
1781,2016,MARKETING YEAR,,UTAH,49,,INVENTORY,"31,000",
1782,2016,MARKETING YEAR,,VERMONT,50,,INVENTORY,"6,000",
1783,2016,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"5,000",
1784,2016,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"84,000",
1785,2016,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"5,000",
1786,2016,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"54,000",
1787,2016,MARKETING YEAR,,WYOMING,56,,INVENTORY,"40,000",
1788,2016,FIRST OF JAN,,ALABAMA,1,,INVENTORY,"7,500",
1789,2016,FIRST OF JAN,,ARIZONA,4,,INVENTORY,"30,000",
1790,2016,FIRST OF JAN,,ARKANSAS,5,,INVENTORY,"27,000",
1791,2016,FIRST OF JAN,,CALIFORNIA,6,,INVENTORY,"1,130,000",
1792,2016,FIRST OF JAN,,COLORADO,8,,INVENTORY,"5,000",
1793,2016,FIRST OF JAN,,CONNECTICUT,9,,INVENTORY,"2,700",
1794,2016,FIRST OF JAN,,FLORIDA,12,,INVENTORY,"275,000",
1795,2016,FIRST OF JAN,,GEORGIA,13,,INVENTORY,"100,000",
1796,2016,FIRST OF JAN,,HAWAII,15,,INVENTORY,"15,000",
1797,2016,FIRST OF JAN,,IDAHO,16,,INVENTORY,"91,000",
1798,2016,FIRST OF JAN,,ILLINOIS,17,,INVENTORY,"8,500",
1799,2016,FIRST OF JAN,,INDIANA,18,,INVENTORY,"6,500",
1800,2016,FIRST OF JAN,,IOWA,19,,INVENTORY,"13,000",
1801,2016,FIRST OF JAN,,KANSAS,20,,INVENTORY,"5,000",
1802,2016,FIRST OF JAN,,KENTUCKY,21,,INVENTORY,"6,500",
1803,2016,FIRST OF JAN,,LOUISIANA,22,,INVENTORY,"54,000",
1804,2016,FIRST OF JAN,,MAINE,23,,INVENTORY,"2,200",
1805,2016,FIRST OF JAN,,MARYLAND,24,,INVENTORY,"7,500",
1806,2016,FIRST OF JAN,,MASSACHUSETTS,25,,INVENTORY,"3,000",
1807,2016,FIRST OF JAN,,MICHIGAN,26,,INVENTORY,"25,000",
1808,2016,FIRST OF JAN,,MINNESOTA,27,,INVENTORY,"36,000",
1809,2016,FIRST OF JAN,,MISSISSIPPI,28,,INVENTORY,"21,000",
1810,2016,FIRST OF JAN,,MISSOURI,29,,INVENTORY,"10,000",
1811,2016,FIRST OF JAN,,MONTANA,30,,INVENTORY,"16,500",
1812,2016,FIRST OF JAN,,NEBRASKA,31,,INVENTORY,"11,000",
1813,2016,FIRST OF JAN,,NEW JERSEY,34,,INVENTORY,"6,000",
1814,2016,FIRST OF JAN,,NEW MEXICO,35,,INVENTORY,"6,000",
1815,2016,FIRST OF JAN,,NEW YORK,36,,INVENTORY,"31,000",
1816,2016,FIRST OF JAN,,NORTH CAROLINA,37,,INVENTORY,"18,500",
1817,2016,FIRST OF JAN,,NORTH DAKOTA,38,,INVENTORY,"89,000",
1818,2016,FIRST OF JAN,,OHIO,39,,INVENTORY,"16,500",
1819,2016,FIRST OF JAN,,OKLAHOMA,40,,INVENTORY,"13,500",
1820,2016,FIRST OF JAN,,OREGON,41,,INVENTORY,"68,000",
1821,2016,FIRST OF JAN,,PENNSYLVANIA,42,,INVENTORY,"12,500",
1822,2016,FIRST OF JAN,,SOUTH CAROLINA,45,,INVENTORY,"16,500",
1823,2016,FIRST OF JAN,,SOUTH DAKOTA,46,,INVENTORY,"47,000",
1824,2016,FIRST OF JAN,,TENNESSEE,47,,INVENTORY,"9,000",
1825,2016,FIRST OF JAN,,TEXAS,48,,INVENTORY,"240,000",
1826,2016,FIRST OF JAN,,UTAH,49,,INVENTORY,"12,000",
1827,2016,FIRST OF JAN,,VERMONT,50,,INVENTORY,"5,500",
1828,2016,FIRST OF JAN,,VIRGINIA,51,,INVENTORY,"6,500",
1829,2016,FIRST OF JAN,,WASHINGTON,53,,INVENTORY,"77,000",
1830,2016,FIRST OF JAN,,WEST VIRGINIA,54,,INVENTORY,"6,500",
1831,2016,FIRST OF JAN,,WISCONSIN,55,,INVENTORY,"20,000",
1832,2016,FIRST OF JAN,,WYOMING,56,,INVENTORY,"2,700",
1833,2016,FIRST OF APR,,ALABAMA,1,,INVENTORY,"8,000",
1834,2016,FIRST OF APR,,ARIZONA,4,,INVENTORY,"22,000",
1835,2016,FIRST OF APR,,ARKANSAS,5,,INVENTORY,"24,000",
1836,2016,FIRST OF APR,,CALIFORNIA,6,,INVENTORY,"1,110,000",
1837,2016,FIRST OF APR,,COLORADO,8,,INVENTORY,"9,500",
1838,2016,FIRST OF APR,,CONNECTICUT,9,,INVENTORY,"2,500",
1839,2016,FIRST OF APR,,FLORIDA,12,,INVENTORY,"240,000",
1840,2016,FIRST OF APR,,GEORGIA,13,,INVENTORY,"108,000",
1841,2016,FIRST OF APR,,HAWAII,15,,INVENTORY,"13,500",
1842,2016,FIRST OF APR,,IDAHO,16,,INVENTORY,"60,000",
1843,2016,FIRST OF APR,,ILLINOIS,17,,INVENTORY,"9,000",
1844,2016,FIRST OF APR,,INDIANA,18,,INVENTORY,"4,300",
1845,2016,FIRST OF APR,,IOWA,19,,INVENTORY,"10,500",
1846,2016,FIRST OF APR,,KANSAS,20,,INVENTORY,"4,700",
1847,2016,FIRST OF APR,,KENTUCKY,21,,INVENTORY,"5,500",
1848,2016,FIRST OF APR,,LOUISIANA,22,,INVENTORY,"52,000",
1849,2016,FIRST OF APR,,MAINE,23,,INVENTORY,"3,600",
1850,2016,FIRST OF APR,,MARYLAND,24,,INVENTORY,"8,000",
1851,2016,FIRST OF APR,,MASSACHUSETTS,25,,INVENTORY,"4,200",
1852,2016,FIRST OF APR,,MICHIGAN,26,,INVENTORY,"40,000",
1853,2016,FIRST OF APR,,MINNESOTA,27,,INVENTORY,"27,000",
1854,2016,FIRST OF APR,,MISSISSIPPI,28,,INVENTORY,"85,000",
1855,2016,FIRST OF APR,,MISSOURI,29,,INVENTORY,"12,000",
1856,2016,FIRST OF APR,,MONTANA,30,,INVENTORY,"62,000",
1857,2016,FIRST OF APR,,NEBRASKA,31,,INVENTORY,"19,500",
1858,2016,FIRST OF APR,,NEW JERSEY,34,,INVENTORY,"4,200",
1859,2016,FIRST OF APR,,NEW MEXICO,35,,INVENTORY,"6,500",
1860,2016,FIRST OF APR,,NEW YORK,36,,INVENTORY,"31,000",
1861,2016,FIRST OF APR,,NORTH CAROLINA,37,,INVENTORY,"23,000",
1862,2016,FIRST OF APR,,NORTH DAKOTA,38,,INVENTORY,"110,000",
1863,2016,FIRST OF APR,,OHIO,39,,INVENTORY,"14,000",
1864,2016,FIRST OF APR,,OKLAHOMA,40,,INVENTORY,"12,000",
1865,2016,FIRST OF APR,,OREGON,41,,INVENTORY,"77,000",
1866,2016,FIRST OF APR,,PENNSYLVANIA,42,,INVENTORY,"11,000",
1867,2016,FIRST OF APR,,SOUTH CAROLINA,45,,INVENTORY,"12,500",
1868,2016,FIRST OF APR,,SOUTH DAKOTA,46,,INVENTORY,"51,000",
1869,2016,FIRST OF APR,,TENNESSEE,47,,INVENTORY,"8,000",
1870,2016,FIRST OF APR,,TEXAS,48,,INVENTORY,"340,000",
1871,2016,FIRST OF APR,,UTAH,49,,INVENTORY,"14,500",
1872,2016,FIRST OF APR,,VERMONT,50,,INVENTORY,"5,000",
1873,2016,FIRST OF APR,,VIRGINIA,51,,INVENTORY,"6,000",
1874,2016,FIRST OF APR,,WASHINGTON,53,,INVENTORY,"91,000",
1875,2016,FIRST OF APR,,WEST VIRGINIA,54,,INVENTORY,"7,000",
1876,2016,FIRST OF APR,,WISCONSIN,55,,INVENTORY,"18,500",
1877,2016,FIRST OF APR,,WYOMING,56,,INVENTORY,"6,500",
1878,2016,FIRST OF JUL,,ALABAMA,1,,INVENTORY,"8,000",
1879,2016,FIRST OF JUL,,ARIZONA,4,,INVENTORY,"30,000",
1880,2016,FIRST OF JUL,,ARKANSAS,5,,INVENTORY,"32,000",
1881,2016,FIRST OF JUL,,CALIFORNIA,6,,INVENTORY,"740,000",
1882,2016,FIRST OF JUL,,COLORADO,8,,INVENTORY,"33,000",
1883,2016,FIRST OF JUL,,CONNECTICUT,9,,INVENTORY,"3,100",
1884,2016,FIRST OF JUL,,FLORIDA,12,,INVENTORY,"200,000",
1885,2016,FIRST OF JUL,,GEORGIA,13,,INVENTORY,"102,000",
1886,2016,FIRST OF JUL,,HAWAII,15,,INVENTORY,"13,500",
1887,2016,FIRST OF JUL,,IDAHO,16,,INVENTORY,"79,000",
1888,2016,FIRST OF JUL,,ILLINOIS,17,,INVENTORY,"11,000",
1889,2016,FIRST OF JUL,,INDIANA,18,,INVENTORY,"9,500",
1890,2016,FIRST OF JUL,,IOWA,19,,INVENTORY,"50,000",
1891,2016,FIRST OF JUL,,KANSAS,20,,INVENTORY,"8,000",
1892,2016,FIRST OF JUL,,KENTUCKY,21,,INVENTORY,"7,500",
1893,2016,FIRST OF JUL,,LOUISIANA,22,,INVENTORY,"51,000",
1894,2016,FIRST OF JUL,,MAINE,23,,INVENTORY,"5,500",
1895,2016,FIRST OF JUL,,MARYLAND,24,,INVENTORY,"7,000",
1896,2016,FIRST OF JUL,,MASSACHUSETTS,25,,INVENTORY,"9,500",
1897,2016,FIRST OF JUL,,MICHIGAN,26,,INVENTORY,"108,000",
1898,2016,FIRST OF JUL,,MINNESOTA,27,,INVENTORY,"132,000",
1899,2016,FIRST OF JUL,,MISSISSIPPI,28,,INVENTORY,"19,000",
1900,2016,FIRST OF JUL,,MISSOURI,29,,INVENTORY,"13,500",
1901,2016,FIRST OF JUL,,MONTANA,30,,INVENTORY,"147,000",
1902,2016,FIRST OF JUL,,NEBRASKA,31,,INVENTORY,"45,000",
1903,2016,FIRST OF JUL,,NEW JERSEY,34,,INVENTORY,"18,000",
1904,2016,FIRST OF JUL,,NEW MEXICO,35,,INVENTORY,"6,500",
1905,2016,FIRST OF JUL,,NEW YORK,36,,INVENTORY,"56,000",
1906,2016,FIRST OF JUL,,NORTH CAROLINA,37,,INVENTORY,"25,000",
1907,2016,FIRST OF JUL,,NORTH DAKOTA,38,,INVENTORY,"510,000",
1908,2016,FIRST OF JUL,,OHIO,39,,INVENTORY,"21,000",
1909,2016,FIRST OF JUL,,OKLAHOMA,40,,INVENTORY,"3,700",
1910,2016,FIRST OF JUL,,OREGON,41,,INVENTORY,"107,000",
1911,2016,FIRST OF JUL,,PENNSYLVANIA,42,,INVENTORY,"19,000",
1912,2016,FIRST OF JUL,,SOUTH CAROLINA,45,,INVENTORY,"13,000",
1913,2016,FIRST OF JUL,,SOUTH DAKOTA,46,,INVENTORY,"178,000",
1914,2016,FIRST OF JUL,,TENNESSEE,47,,INVENTORY,"10,000",
1915,2016,FIRST OF JUL,,TEXAS,48,,INVENTORY,"129,000",
1916,2016,FIRST OF JUL,,UTAH,49,,INVENTORY,"27,000",
1917,2016,FIRST OF JUL,,VERMONT,50,,INVENTORY,"6,500",
1918,2016,FIRST OF JUL,,VIRGINIA,51,,INVENTORY,"8,000",
1919,2016,FIRST OF JUL,,WASHINGTON,53,,INVENTORY,"57,000",
1920,2016,FIRST OF JUL,,WEST VIRGINIA,54,,INVENTORY,"7,500",
1921,2016,FIRST OF JUL,,WISCONSIN,55,,INVENTORY,"71,000",
1922,2016,FIRST OF JUL,,WYOMING,56,,INVENTORY,"32,000",
1923,2016,FIRST OF OCT,,ALABAMA,1,,INVENTORY,"7,000",
1924,2016,FIRST OF OCT,,ARIZONA,4,,INVENTORY,"29,000",
1925,2016,FIRST OF OCT,,ARKANSAS,5,,INVENTORY,"28,000",
1926,2016,FIRST OF OCT,,CALIFORNIA,6,,INVENTORY,"770,000",
1927,2016,FIRST OF OCT,,COLORADO,8,,INVENTORY,"30,000",
1928,2016,FIRST OF OCT,,CONNECTICUT,9,,INVENTORY,"3,100",
1929,2016,FIRST OF OCT,,FLORIDA,12,,INVENTORY,"255,000",
1930,2016,FIRST OF OCT,,GEORGIA,13,,INVENTORY,"96,000",
1931,2016,FIRST OF OCT,,HAWAII,15,,INVENTORY,"13,500",
1932,2016,FIRST OF OCT,,IDAHO,16,,INVENTORY,"121,000",
1933,2016,FIRST OF OCT,,ILLINOIS,17,,INVENTORY,"9,000",
1934,2016,FIRST OF OCT,,INDIANA,18,,INVENTORY,"7,500",
1935,2016,FIRST OF OCT,,IOWA,19,,INVENTORY,"54,000",
1936,2016,FIRST OF OCT,,KANSAS,20,,INVENTORY,"5,000",
1937,2016,FIRST OF OCT,,KENTUCKY,21,,INVENTORY,"7,500",
1938,2016,FIRST OF OCT,,LOUISIANA,22,,INVENTORY,"48,000",
1939,2016,FIRST OF OCT,,MAINE,23,,INVENTORY,"3,500",
1940,2016,FIRST OF OCT,,MARYLAND,24,,INVENTORY,"7,500",
1941,2016,FIRST OF OCT,,MASSACHUSETTS,25,,INVENTORY,"8,000",
1942,2016,FIRST OF OCT,,MICHIGAN,26,,INVENTORY,"101,000",
1943,2016,FIRST OF OCT,,MINNESOTA,27,,INVENTORY,"113,000",
1944,2016,FIRST OF OCT,,MISSISSIPPI,28,,INVENTORY,"17,500",
1945,2016,FIRST OF OCT,,MISSOURI,29,,INVENTORY,"9,000",
1946,2016,FIRST OF OCT,,MONTANA,30,,INVENTORY,"124,000",
1947,2016,FIRST OF OCT,,NEBRASKA,31,,INVENTORY,"37,000",
1948,2016,FIRST OF OCT,,NEW JERSEY,34,,INVENTORY,"12,000",
1949,2016,FIRST OF OCT,,NEW MEXICO,35,,INVENTORY,"7,000",
1950,2016,FIRST OF OCT,,NEW YORK,36,,INVENTORY,"48,000",
1951,2016,FIRST OF OCT,,NORTH CAROLINA,37,,INVENTORY,"25,000",
1952,2016,FIRST OF OCT,,NORTH DAKOTA,38,,INVENTORY,"385,000",
1953,2016,FIRST OF OCT,,OHIO,39,,INVENTORY,"19,500",
1954,2016,FIRST OF OCT,,OKLAHOMA,40,,INVENTORY,"3,100",
1955,2016,FIRST OF OCT,,OREGON,41,,INVENTORY,"98,000",
